horodatage_detection_utc,latitude,longitude,puissance_frp_megawatts,satellite,jour_nuit
2026-07-23T01:52:00.000Z,44.81908,-1.15415,1.01,N21,N
2026-07-23T01:52:00.000Z,44.81913,-1.12681,1.81,N21,N
2026-07-23T01:52:00.000Z,44.81981,-1.1321,52.98,N21,N
2026-07-23T01:52:00.000Z,44.82048,-1.1374,52.98,N21,N
2026-07-23T01:52:00.000Z,44.82116,-1.14269,63.43,N21,N
2026-07-23T01:52:00.000Z,44.82183,-1.14799,63.43,N21,N
2026-07-23T01:52:00.000Z,44.82188,-1.12066,1.81,N21,N
2026-07-23T01:52:00.000Z,44.82251,-1.15328,1.45,N21,N
2026-07-23T01:52:00.000Z,44.82256,-1.12595,1.81,N21,N
2026-07-23T01:52:00.000Z,44.82323,-1.13124,52.98,N21,N
2026-07-23T01:52:00.000Z,44.82391,-1.13653,52.98,N21,N
2026-07-23T01:52:00.000Z,44.82458,-1.14183,63.43,N21,N
2026-07-23T01:52:00.000Z,44.82463,-1.1145,4.62,N21,N
2026-07-23T01:52:00.000Z,44.82526,-1.14712,63.43,N21,N
2026-07-23T01:52:00.000Z,44.82531,-1.11979,56.35,N21,N
2026-07-23T01:52:00.000Z,44.82594,-1.15242,1.45,N21,N
2026-07-23T01:52:00.000Z,44.82598,-1.12508,56.35,N21,N
2026-07-23T01:52:00.000Z,44.82666,-1.13038,42.23,N21,N
2026-07-23T01:52:00.000Z,44.82669,-1.10306,2.82,N21,N
2026-07-23T01:52:00.000Z,44.82734,-1.13567,42.23,N21,N
2026-07-23T01:52:00.000Z,44.82737,-1.10835,4.62,N21,N
2026-07-23T01:52:00.000Z,44.82801,-1.14096,11.78,N21,N
2026-07-23T01:52:00.000Z,44.82805,-1.11363,4.62,N21,N
2026-07-23T01:52:00.000Z,44.82868,-1.14625,11.78,N21,N
2026-07-23T01:52:00.000Z,44.82873,-1.11892,56.35,N21,N
2026-07-23T01:52:00.000Z,44.82877,-1.09164,1.24,N21,N
2026-07-23T01:52:00.000Z,44.82936,-1.15155,1.41,N21,N
2026-07-23T01:52:00.000Z,44.8294,-1.12422,56.35,N21,N
2026-07-23T01:52:00.000Z,44.82944,-1.09692,7.89,N21,N
2026-07-23T01:52:00.000Z,44.83008,-1.12951,42.23,N21,N
2026-07-23T01:52:00.000Z,44.83012,-1.1022,7.89,N21,N
2026-07-23T01:52:00.000Z,44.83076,-1.13481,42.23,N21,N
2026-07-23T01:52:00.000Z,44.8308,-1.10748,69.35,N21,N
2026-07-23T01:52:00.000Z,44.83143,-1.1401,11.78,N21,N
2026-07-23T01:52:00.000Z,44.83147,-1.11277,69.35,N21,N
2026-07-23T01:52:00.000Z,44.83151,-1.08549,1.24,N21,N
2026-07-23T01:52:00.000Z,44.83211,-1.1454,11.78,N21,N
2026-07-23T01:52:00.000Z,44.83215,-1.11806,63.51,N21,N
2026-07-23T01:52:00.000Z,44.83218,-1.09077,1.24,N21,N
2026-07-23T01:52:00.000Z,44.83283,-1.12335,63.51,N21,N
2026-07-23T01:52:00.000Z,44.83286,-1.09605,7.89,N21,N
2026-07-23T01:52:00.000Z,44.8335,-1.12865,39.41,N21,N
2026-07-23T01:52:00.000Z,44.83354,-1.10133,7.89,N21,N
2026-07-23T01:52:00.000Z,44.83418,-1.13395,39.41,N21,N
2026-07-23T01:52:00.000Z,44.83422,-1.10662,69.35,N21,N
2026-07-23T01:52:00.000Z,44.83425,-1.07935,1.46,N21,N
2026-07-23T01:52:00.000Z,44.83486,-1.13924,1.63,N21,N
2026-07-23T01:52:00.000Z,44.8349,-1.1119,69.35,N21,N
2026-07-23T01:52:00.000Z,44.83493,-1.08463,19.91,N21,N
2026-07-23T01:52:00.000Z,44.83557,-1.11719,63.51,N21,N
2026-07-23T01:52:00.000Z,44.83561,-1.0899,19.91,N21,N
2026-07-23T01:52:00.000Z,44.83625,-1.12249,63.51,N21,N
2026-07-23T01:52:00.000Z,44.83628,-1.09519,60.25,N21,N
2026-07-23T01:52:00.000Z,44.83693,-1.12778,39.41,N21,N
2026-07-23T01:52:00.000Z,44.83696,-1.10047,60.25,N21,N
2026-07-23T01:52:00.000Z,44.83699,-1.07321,1.46,N21,N
2026-07-23T01:52:00.000Z,44.83761,-1.13308,39.41,N21,N
2026-07-23T01:52:00.000Z,44.83764,-1.10575,33.04,N21,N
2026-07-23T01:52:00.000Z,44.83767,-1.07849,1.46,N21,N
2026-07-23T01:52:00.000Z,44.83829,-1.13838,1.63,N21,N
2026-07-23T01:52:00.000Z,44.83832,-1.11104,33.04,N21,N
2026-07-23T01:52:00.000Z,44.83835,-1.08376,19.91,N21,N
2026-07-23T01:52:00.000Z,44.839,-1.11633,13.66,N21,N
2026-07-23T01:52:00.000Z,44.83903,-1.08904,19.91,N21,N
2026-07-23T01:52:00.000Z,44.83968,-1.12162,13.66,N21,N
2026-07-23T01:52:00.000Z,44.83971,-1.09432,60.25,N21,N
2026-07-23T01:52:00.000Z,44.84035,-1.12692,1.42,N21,N
2026-07-23T01:52:00.000Z,44.84038,-1.09961,60.25,N21,N
2026-07-23T01:52:00.000Z,44.84041,-1.07235,15.68,N21,N
2026-07-23T01:52:00.000Z,44.84103,-1.13221,1.42,N21,N
2026-07-23T01:52:00.000Z,44.84106,-1.10489,33.04,N21,N
2026-07-23T01:52:00.000Z,44.84109,-1.07762,15.68,N21,N
2026-07-23T01:52:00.000Z,44.84174,-1.11018,33.04,N21,N
2026-07-23T01:52:00.000Z,44.84242,-1.11546,13.66,N21,N
2026-07-23T01:52:00.000Z,44.84245,-1.08818,96.12,N21,N
2026-07-23T01:52:00.000Z,44.8431,-1.12076,13.66,N21,N
2026-07-23T01:52:00.000Z,44.84312,-1.09346,26.14,N21,N
2026-07-23T01:52:00.000Z,44.84378,-1.12605,1.42,N21,N
2026-07-23T01:52:00.000Z,44.8438,-1.09874,26.14,N21,N
2026-07-23T01:52:00.000Z,44.84383,-1.07148,15.68,N21,N
2026-07-23T01:52:00.000Z,44.84449,-1.10403,28.13,N21,N
2026-07-23T01:52:00.000Z,44.84451,-1.07676,15.68,N21,N
2026-07-23T01:52:00.000Z,44.84517,-1.10932,28.13,N21,N
2026-07-23T01:52:00.000Z,44.84518,-1.08204,96.12,N21,N
2026-07-23T01:52:00.000Z,44.84584,-1.1146,3.94,N21,N
2026-07-23T01:52:00.000Z,44.84586,-1.08731,96.12,N21,N
2026-07-23T01:52:00.000Z,44.84652,-1.11989,3.94,N21,N
2026-07-23T01:52:00.000Z,44.84655,-1.0926,26.14,N21,N
2026-07-23T01:52:00.000Z,44.84657,-1.06534,2.06,N21,N
2026-07-23T01:52:00.000Z,44.84723,-1.09788,26.14,N21,N
2026-07-23T01:52:00.000Z,44.84724,-1.07061,17.11,N21,N
2026-07-23T01:52:00.000Z,44.84791,-1.10317,28.13,N21,N
2026-07-23T01:52:00.000Z,44.84793,-1.07589,17.11,N21,N
2026-07-23T01:52:00.000Z,44.84859,-1.10845,28.13,N21,N
2026-07-23T01:52:00.000Z,44.84861,-1.08117,15.76,N21,N
2026-07-23T01:52:00.000Z,44.84929,-1.08645,15.76,N21,N
2026-07-23T01:52:00.000Z,44.8493,-1.0592,2.06,N21,N
2026-07-23T01:52:00.000Z,44.84996,-1.09173,40.25,N21,N
2026-07-23T01:52:00.000Z,44.84998,-1.06447,2.06,N21,N
2026-07-23T01:52:00.000Z,44.85065,-1.09701,40.25,N21,N
2026-07-23T01:52:00.000Z,44.85067,-1.06975,17.11,N21,N
2026-07-23T01:52:00.000Z,44.85133,-1.1023,16.59,N21,N
2026-07-23T01:52:00.000Z,44.85135,-1.07502,17.11,N21,N
2026-07-23T01:52:00.000Z,44.85201,-1.10759,16.59,N21,N
2026-07-23T01:52:00.000Z,44.85202,-1.0803,15.76,N21,N
2026-07-23T01:52:00.000Z,44.85271,-1.08558,15.76,N21,N
2026-07-23T01:52:00.000Z,44.85272,-1.05833,24.31,N21,N
2026-07-23T01:52:00.000Z,44.85339,-1.09086,40.25,N21,N
2026-07-23T01:52:00.000Z,44.8534,-1.0636,24.31,N21,N
2026-07-23T01:52:00.000Z,44.85407,-1.09614,40.25,N21,N
2026-07-23T01:52:00.000Z,44.85408,-1.06888,14.84,N21,N
2026-07-23T01:52:00.000Z,44.85476,-1.10144,16.59,N21,N
2026-07-23T01:52:00.000Z,44.85476,-1.07416,14.84,N21,N
2026-07-23T01:52:00.000Z,44.85543,-1.10673,16.59,N21,N
2026-07-23T01:52:00.000Z,44.85545,-1.07944,20.63,N21,N
2026-07-23T01:52:00.000Z,44.85545,-1.05219,2.06,N21,N
2026-07-23T01:52:00.000Z,44.85612,-1.08472,20.63,N21,N
2026-07-23T01:52:00.000Z,44.85614,-1.05746,24.31,N21,N
2026-07-23T01:52:00.000Z,44.85681,-1.09,39.04,N21,N
2026-07-23T01:52:00.000Z,44.85682,-1.06274,24.31,N21,N
2026-07-23T01:52:00.000Z,44.85749,-1.09528,39.04,N21,N
2026-07-23T01:52:00.000Z,44.8575,-1.06801,14.84,N21,N
2026-07-23T01:52:00.000Z,44.85817,-1.10057,3.11,N21,N
2026-07-23T01:52:00.000Z,44.85818,-1.07329,14.84,N21,N
2026-07-23T01:52:00.000Z,44.85886,-1.07857,20.63,N21,N
2026-07-23T01:52:00.000Z,44.85887,-1.05133,36.79,N21,N
2026-07-23T01:52:00.000Z,44.85955,-1.08385,20.63,N21,N
2026-07-23T01:52:00.000Z,44.85955,-1.0566,34.88,N21,N
2026-07-23T01:52:00.000Z,44.86023,-1.08913,39.04,N21,N
2026-07-23T01:52:00.000Z,44.86023,-1.06187,34.88,N21,N
2026-07-23T01:52:00.000Z,44.86092,-1.09441,39.04,N21,N
2026-07-23T01:52:00.000Z,44.86092,-1.06715,13.03,N21,N
2026-07-23T01:52:00.000Z,44.8616,-1.0997,3.11,N21,N
2026-07-23T01:52:00.000Z,44.8616,-1.07242,13.03,N21,N
2026-07-23T01:52:00.000Z,44.8616,-1.0452,36.79,N21,N
2026-07-23T01:52:00.000Z,44.86229,-1.0777,34.47,N21,N
2026-07-23T01:52:00.000Z,44.86229,-1.05046,36.79,N21,N
2026-07-23T01:52:00.000Z,44.86297,-1.08298,34.47,N21,N
2026-07-23T01:52:00.000Z,44.86297,-1.05574,34.88,N21,N
2026-07-23T01:52:00.000Z,44.86366,-1.08826,6.5,N21,N
2026-07-23T01:52:00.000Z,44.86366,-1.06101,34.88,N21,N
2026-07-23T01:52:00.000Z,44.86434,-1.09355,6.5,N21,N
2026-07-23T01:52:00.000Z,44.86434,-1.06628,13.03,N21,N
2026-07-23T01:52:00.000Z,44.86502,-1.07156,13.03,N21,N
2026-07-23T01:52:00.000Z,44.86502,-1.04433,22.4,N21,N
2026-07-23T01:52:00.000Z,44.86571,-1.07683,34.47,N21,N
2026-07-23T01:52:00.000Z,44.86571,-1.0496,22.4,N21,N
2026-07-23T01:52:00.000Z,44.86639,-1.08212,34.47,N21,N
2026-07-23T01:52:00.000Z,44.86639,-1.05487,7.15,N21,N
2026-07-23T01:52:00.000Z,44.86708,-1.0874,6.5,N21,N
2026-07-23T01:52:00.000Z,44.86708,-1.06014,7.15,N21,N
2026-07-23T01:52:00.000Z,44.86776,-1.09269,6.5,N21,N
2026-07-23T01:52:00.000Z,44.86776,-1.06542,11.0,N21,N
2026-07-23T01:52:00.000Z,44.86844,-1.07069,11.0,N21,N
2026-07-23T01:52:00.000Z,44.86844,-1.04346,22.4,N21,N
2026-07-23T01:52:00.000Z,44.86913,-1.07597,26.05,N21,N
2026-07-23T01:52:00.000Z,44.86913,-1.04873,22.4,N21,N
2026-07-23T01:52:00.000Z,44.86981,-1.08126,26.05,N21,N
2026-07-23T01:52:00.000Z,44.86981,-1.054,7.15,N21,N
2026-07-23T01:52:00.000Z,44.87049,-1.05928,7.15,N21,N
2026-07-23T01:52:00.000Z,44.8705,-1.08654,1.42,N21,N
2026-07-23T01:52:00.000Z,44.87117,-1.03733,2.28,N21,N
2026-07-23T01:52:00.000Z,44.87118,-1.06455,11.0,N21,N
2026-07-23T01:52:00.000Z,44.87186,-1.06983,11.0,N21,N
2026-07-23T01:52:00.000Z,44.87186,-1.0426,3.05,N21,N
2026-07-23T01:52:00.000Z,44.87254,-1.04787,3.05,N21,N
2026-07-23T01:52:00.000Z,44.87255,-1.07511,26.05,N21,N
2026-07-23T01:52:00.000Z,44.87323,-1.08039,26.05,N21,N
2026-07-23T01:52:00.000Z,44.87323,-1.05314,7.82,N21,N
2026-07-23T01:52:00.000Z,44.87391,-1.05841,7.82,N21,N
2026-07-23T01:52:00.000Z,44.87392,-1.08568,1.42,N21,N
2026-07-23T01:52:00.000Z,44.87459,-1.03647,2.28,N21,N
2026-07-23T01:52:00.000Z,44.8746,-1.06369,11.08,N21,N
2026-07-23T01:52:00.000Z,44.87527,-1.04174,3.05,N21,N
2026-07-23T01:52:00.000Z,44.87528,-1.06896,11.08,N21,N
2026-07-23T01:52:00.000Z,44.87596,-1.04701,3.05,N21,N
2026-07-23T01:52:00.000Z,44.87597,-1.07424,18.1,N21,N
2026-07-23T01:52:00.000Z,44.87664,-1.05227,7.82,N21,N
2026-07-23T01:52:00.000Z,44.87666,-1.07953,18.1,N21,N
2026-07-23T01:52:00.000Z,44.87732,-1.03034,25.2,N21,N
2026-07-23T01:52:00.000Z,44.87733,-1.05754,7.82,N21,N
2026-07-23T01:52:00.000Z,44.87801,-1.03561,25.2,N21,N
2026-07-23T01:52:00.000Z,44.87802,-1.06282,11.08,N21,N
2026-07-23T01:52:00.000Z,44.87869,-1.04088,2.76,N21,N
2026-07-23T01:52:00.000Z,44.8787,-1.0681,11.08,N21,N
2026-07-23T01:52:00.000Z,44.87938,-1.04614,2.76,N21,N
2026-07-23T01:52:00.000Z,44.87939,-1.07338,18.1,N21,N
2026-07-23T01:52:00.000Z,44.88005,-1.02421,3.26,N21,N
2026-07-23T01:52:00.000Z,44.88006,-1.05141,3.37,N21,N
2026-07-23T01:52:00.000Z,44.88007,-1.07866,18.1,N21,N
2026-07-23T01:52:00.000Z,44.88074,-1.02948,25.2,N21,N
2026-07-23T01:52:00.000Z,44.88075,-1.05668,3.37,N21,N
2026-07-23T01:52:00.000Z,44.88142,-1.03474,25.2,N21,N
2026-07-23T01:52:00.000Z,44.88144,-1.06195,7.29,N21,N
2026-07-23T01:52:00.000Z,44.88211,-1.04001,2.76,N21,N
2026-07-23T01:52:00.000Z,44.88212,-1.06723,7.29,N21,N
2026-07-23T01:52:00.000Z,44.88279,-1.04528,2.76,N21,N
2026-07-23T01:52:00.000Z,44.88281,-1.07251,6.04,N21,N
2026-07-23T01:52:00.000Z,44.88346,-1.02334,3.87,N21,N
2026-07-23T01:52:00.000Z,44.88348,-1.05055,3.37,N21,N
2026-07-23T01:52:00.000Z,44.88415,-1.02861,34.16,N21,N
2026-07-23T01:52:00.000Z,44.88417,-1.05582,3.37,N21,N
2026-07-23T01:52:00.000Z,44.88484,-1.03387,34.16,N21,N
2026-07-23T01:52:00.000Z,44.88485,-1.06109,7.29,N21,N
2026-07-23T01:52:00.000Z,44.88553,-1.03914,3.88,N21,N
2026-07-23T01:52:00.000Z,44.88622,-1.04441,3.88,N21,N
2026-07-23T01:52:00.000Z,44.88688,-1.02247,3.87,N21,N
2026-07-23T01:52:00.000Z,44.8869,-1.04968,3.44,N21,N
2026-07-23T01:52:00.000Z,44.88757,-1.02774,34.16,N21,N
2026-07-23T01:52:00.000Z,44.88826,-1.033,34.16,N21,N
2026-07-23T01:52:00.000Z,44.88894,-1.03827,3.88,N21,N
2026-07-23T01:52:00.000Z,44.88963,-1.04355,3.88,N21,N
2026-07-23T01:52:00.000Z,44.89029,-1.0216,12.67,N21,N
2026-07-23T01:52:00.000Z,44.89032,-1.04882,3.44,N21,N
2026-07-23T01:52:00.000Z,44.89098,-1.02687,6.9,N21,N
2026-07-23T01:52:00.000Z,44.89101,-1.05409,3.44,N21,N
2026-07-23T01:52:00.000Z,44.89167,-1.03214,6.9,N21,N
2026-07-23T01:52:00.000Z,44.89236,-1.03741,2.03,N21,N
2026-07-23T01:52:00.000Z,44.89275,-1.01925,9.15,N21,N
2026-07-23T01:52:00.000Z,44.89305,-1.04268,2.03,N21,N
2026-07-23T01:52:00.000Z,44.89342,-1.02452,9.15,N21,N
2026-07-23T01:52:00.000Z,44.89371,-1.02073,12.67,N21,N
2026-07-23T01:52:00.000Z,44.89374,-1.04795,10.71,N21,N
2026-07-23T01:52:00.000Z,44.8941,-1.0298,2.16,N21,N
2026-07-23T01:52:00.000Z,44.8944,-1.026,6.9,N21,N
2026-07-23T01:52:00.000Z,44.89443,-1.05322,10.71,N21,N
2026-07-23T01:52:00.000Z,44.89477,-1.03508,2.16,N21,N
2026-07-23T01:52:00.000Z,44.89508,-1.03127,6.9,N21,N
2026-07-23T01:52:00.000Z,44.89544,-1.04036,3.7,N21,N
2026-07-23T01:52:00.000Z,44.89578,-1.03655,2.03,N21,N
2026-07-23T01:52:00.000Z,44.89611,-1.04563,3.7,N21,N
2026-07-23T01:52:00.000Z,44.89616,-1.01838,9.15,N21,N
2026-07-23T01:52:00.000Z,44.89647,-1.04182,2.03,N21,N
2026-07-23T01:52:00.000Z,44.89679,-1.05091,10.71,N21,N
2026-07-23T01:52:00.000Z,44.89684,-1.02365,9.15,N21,N
2026-07-23T01:52:00.000Z,44.89716,-1.04709,10.71,N21,N
2026-07-23T01:52:00.000Z,44.89751,-1.02893,2.16,N21,N
2026-07-23T01:52:00.000Z,44.89785,-1.05236,10.71,N21,N
2026-07-23T01:52:00.000Z,44.89819,-1.03421,2.16,N21,N
2026-07-23T01:52:00.000Z,44.89886,-1.03949,3.7,N21,N
2026-07-23T01:52:00.000Z,44.89953,-1.04476,3.7,N21,N
2026-07-23T01:52:00.000Z,44.89958,-1.01751,2.72,N21,N
2026-07-23T01:52:00.000Z,44.9002,-1.05004,10.71,N21,N
2026-07-23T01:52:00.000Z,44.90025,-1.02278,2.72,N21,N
2026-07-23T01:52:00.000Z,44.90092,-1.02806,1.75,N21,N
2026-07-23T01:52:00.000Z,44.9016,-1.03334,1.75,N21,N
2026-07-23T01:52:00.000Z,44.90228,-1.03862,7.13,N21,N
2026-07-23T01:52:00.000Z,44.90295,-1.0439,7.13,N21,N
2026-07-23T01:52:00.000Z,44.90367,-1.02192,2.72,N21,N
2026-07-23T01:52:00.000Z,44.90434,-1.0272,1.75,N21,N
2026-07-23T01:52:00.000Z,44.90502,-1.03247,1.75,N21,N
2026-07-23T02:28:00.000Z,44.81464,-1.14259,21.45,N,N
2026-07-23T02:28:00.000Z,44.81563,-1.14789,21.45,N,N
2026-07-23T02:28:00.000Z,44.81663,-1.15318,3.22,N,N
2026-07-23T02:28:00.000Z,44.81705,-1.13603,2.07,N,N
2026-07-23T02:28:00.000Z,44.81805,-1.14132,21.45,N,N
2026-07-23T02:28:00.000Z,44.81904,-1.14662,21.45,N,N
2026-07-23T02:28:00.000Z,44.81947,-1.12947,17.62,N,N
2026-07-23T02:28:00.000Z,44.82004,-1.15191,3.22,N,N
2026-07-23T02:28:00.000Z,44.82016,-1.12781,1.72,N,N
2026-07-23T02:28:00.000Z,44.82046,-1.13476,17.62,N,N
2026-07-23T02:28:00.000Z,44.82117,-1.1331,39.92,N,N
2026-07-23T02:28:00.000Z,44.82146,-1.14005,59.27,N,N
2026-07-23T02:28:00.000Z,44.82188,-1.12288,2.25,N,N
2026-07-23T02:28:00.000Z,44.82218,-1.13838,39.92,N,N
2026-07-23T02:28:00.000Z,44.82245,-1.14534,59.27,N,N
2026-07-23T02:28:00.000Z,44.82256,-1.12124,1.72,N,N
2026-07-23T02:28:00.000Z,44.82288,-1.12819,17.62,N,N
2026-07-23T02:28:00.000Z,44.82319,-1.14367,32.34,N,N
2026-07-23T02:28:00.000Z,44.82344,-1.15064,1.82,N,N
2026-07-23T02:28:00.000Z,44.82357,-1.12654,1.72,N,N
2026-07-23T02:28:00.000Z,44.82387,-1.13348,17.62,N,N
2026-07-23T02:28:00.000Z,44.8242,-1.14895,32.34,N,N
2026-07-23T02:28:00.000Z,44.82457,-1.13182,39.92,N,N
2026-07-23T02:28:00.000Z,44.82486,-1.13878,59.27,N,N
2026-07-23T02:28:00.000Z,44.82496,-1.11469,2.95,N,N
2026-07-23T02:28:00.000Z,44.82558,-1.13711,39.92,N,N
2026-07-23T02:28:00.000Z,44.82586,-1.14407,59.27,N,N
2026-07-23T02:28:00.000Z,44.82597,-1.11997,47.23,N,N
2026-07-23T02:28:00.000Z,44.82634,-1.10282,3.06,N,N
2026-07-23T02:28:00.000Z,44.8266,-1.1424,32.34,N,N
2026-07-23T02:28:00.000Z,44.82685,-1.14937,1.82,N,N
2026-07-23T02:28:00.000Z,44.82698,-1.12526,47.23,N,N
2026-07-23T02:28:00.000Z,44.82736,-1.10812,2.95,N,N
2026-07-23T02:28:00.000Z,44.82761,-1.14769,32.34,N,N
2026-07-23T02:28:00.000Z,44.82799,-1.13055,38.2,N,N
2026-07-23T02:28:00.000Z,44.82837,-1.11341,2.95,N,N
2026-07-23T02:28:00.000Z,44.82874,-1.09625,10.76,N,N
2026-07-23T02:28:00.000Z,44.82899,-1.13583,38.2,N,N
2026-07-23T02:28:00.000Z,44.82938,-1.11871,47.23,N,N
2026-07-23T02:28:00.000Z,44.82975,-1.10155,10.76,N,N
2026-07-23T02:28:00.000Z,44.83001,-1.14112,5.0,N,N
2026-07-23T02:28:00.000Z,44.83039,-1.12399,47.23,N,N
2026-07-23T02:28:00.000Z,44.83077,-1.10684,79.93,N,N
2026-07-23T02:28:00.000Z,44.83101,-1.14641,5.0,N,N
2026-07-23T02:28:00.000Z,44.83115,-1.08967,2.66,N,N
2026-07-23T02:28:00.000Z,44.83139,-1.12927,38.2,N,N
2026-07-23T02:28:00.000Z,44.83178,-1.11214,79.93,N,N
2026-07-23T02:28:00.000Z,44.83216,-1.09497,10.76,N,N
2026-07-23T02:28:00.000Z,44.83241,-1.13456,38.2,N,N
2026-07-23T02:28:00.000Z,44.83279,-1.11743,44.89,N,N
2026-07-23T02:28:00.000Z,44.83317,-1.10027,10.76,N,N
2026-07-23T02:28:00.000Z,44.83341,-1.13985,5.0,N,N
2026-07-23T02:28:00.000Z,44.83355,-1.08309,3.99,N,N
2026-07-23T02:28:00.000Z,44.83379,-1.12272,44.89,N,N
2026-07-23T02:28:00.000Z,44.83418,-1.10557,79.93,N,N
2026-07-23T02:28:00.000Z,44.83456,-1.08839,3.99,N,N
2026-07-23T02:28:00.000Z,44.8348,-1.128,30.58,N,N
2026-07-23T02:28:00.000Z,44.83519,-1.11086,79.93,N,N
2026-07-23T02:28:00.000Z,44.83557,-1.09369,110.03,N,N
2026-07-23T02:28:00.000Z,44.83582,-1.13329,30.58,N,N
2026-07-23T02:28:00.000Z,44.8362,-1.11616,44.89,N,N
2026-07-23T02:28:00.000Z,44.83682,-1.13857,1.7,N,N
2026-07-23T02:28:00.000Z,44.83696,-1.08181,3.99,N,N
2026-07-23T02:28:00.000Z,44.83721,-1.12144,44.89,N,N
2026-07-23T02:28:00.000Z,44.83759,-1.10429,37.37,N,N
2026-07-23T02:28:00.000Z,44.83797,-1.08711,3.99,N,N
2026-07-23T02:28:00.000Z,44.83821,-1.12673,30.58,N,N
2026-07-23T02:28:00.000Z,44.8386,-1.10959,37.37,N,N
2026-07-23T02:28:00.000Z,44.83898,-1.09241,110.03,N,N
2026-07-23T02:28:00.000Z,44.83922,-1.13202,30.58,N,N
2026-07-23T02:28:00.000Z,44.83936,-1.07522,2.19,N,N
2026-07-23T02:28:00.000Z,44.83961,-1.11488,17.02,N,N
2026-07-23T02:28:00.000Z,44.83999,-1.09771,110.03,N,N
2026-07-23T02:28:00.000Z,44.84037,-1.08052,71.71,N,N
2026-07-23T02:28:00.000Z,44.84061,-1.12017,17.02,N,N
2026-07-23T02:28:00.000Z,44.841,-1.10301,37.37,N,N
2026-07-23T02:28:00.000Z,44.84163,-1.12546,2.66,N,N
2026-07-23T02:28:00.000Z,44.84201,-1.10831,37.37,N,N
2026-07-23T02:28:00.000Z,44.84239,-1.09113,29.62,N,N
2026-07-23T02:28:00.000Z,44.84277,-1.07394,2.19,N,N
2026-07-23T02:28:00.000Z,44.84302,-1.11361,17.02,N,N
2026-07-23T02:28:00.000Z,44.8434,-1.09643,29.62,N,N
2026-07-23T02:28:00.000Z,44.84378,-1.07925,71.71,N,N
2026-07-23T02:28:00.000Z,44.84403,-1.11889,17.02,N,N
2026-07-23T02:28:00.000Z,44.84441,-1.10173,24.71,N,N
2026-07-23T02:28:00.000Z,44.84479,-1.08455,71.71,N,N
2026-07-23T02:28:00.000Z,44.84517,-1.06735,4.76,N,N
2026-07-23T02:28:00.000Z,44.84542,-1.10703,24.71,N,N
2026-07-23T02:28:00.000Z,44.8458,-1.08985,29.62,N,N
2026-07-23T02:28:00.000Z,44.84618,-1.07266,4.76,N,N
2026-07-23T02:28:00.000Z,44.84643,-1.11232,11.27,N,N
2026-07-23T02:28:00.000Z,44.84681,-1.09516,29.62,N,N
2026-07-23T02:28:00.000Z,44.84719,-1.07797,20.26,N,N
2026-07-23T02:28:00.000Z,44.84758,-1.06076,1.82,N,N
2026-07-23T02:28:00.000Z,44.84782,-1.10045,24.71,N,N
2026-07-23T02:28:00.000Z,44.84821,-1.08327,20.26,N,N
2026-07-23T02:28:00.000Z,44.84859,-1.06607,4.76,N,N
2026-07-23T02:28:00.000Z,44.84883,-1.10575,24.71,N,N
2026-07-23T02:28:00.000Z,44.84922,-1.08858,25.57,N,N
2026-07-23T02:28:00.000Z,44.8496,-1.07138,4.76,N,N
2026-07-23T02:28:00.000Z,44.84983,-1.11105,11.27,N,N
2026-07-23T02:28:00.000Z,44.84998,-1.05417,3.6,N,N
2026-07-23T02:28:00.000Z,44.85023,-1.09388,25.57,N,N
2026-07-23T02:28:00.000Z,44.85061,-1.07669,20.26,N,N
2026-07-23T02:28:00.000Z,44.85099,-1.05949,3.6,N,N
2026-07-23T02:28:00.000Z,44.85123,-1.09918,27.65,N,N
2026-07-23T02:28:00.000Z,44.85162,-1.08199,20.26,N,N
2026-07-23T02:28:00.000Z,44.852,-1.0648,35.78,N,N
2026-07-23T02:28:00.000Z,44.85224,-1.10447,27.65,N,N
2026-07-23T02:28:00.000Z,44.85238,-1.04758,1.42,N,N
2026-07-23T02:28:00.000Z,44.85263,-1.08729,25.57,N,N
2026-07-23T02:28:00.000Z,44.85301,-1.0701,35.78,N,N
2026-07-23T02:28:00.000Z,44.85339,-1.0529,3.6,N,N
2026-07-23T02:28:00.000Z,44.85364,-1.0926,25.57,N,N
2026-07-23T02:28:00.000Z,44.85402,-1.07541,18.64,N,N
2026-07-23T02:28:00.000Z,44.8544,-1.05821,3.6,N,N
2026-07-23T02:28:00.000Z,44.85464,-1.0979,27.65,N,N
2026-07-23T02:28:00.000Z,44.85503,-1.08072,18.64,N,N
2026-07-23T02:28:00.000Z,44.85542,-1.06351,35.78,N,N
2026-07-23T02:28:00.000Z,44.85565,-1.1032,27.65,N,N
2026-07-23T02:28:00.000Z,44.85604,-1.08602,23.8,N,N
2026-07-23T02:28:00.000Z,44.85642,-1.06882,35.78,N,N
2026-07-23T02:28:00.000Z,44.85681,-1.05161,68.95,N,N
2026-07-23T02:28:00.000Z,44.85704,-1.09132,23.8,N,N
2026-07-23T02:28:00.000Z,44.85743,-1.07413,18.64,N,N
2026-07-23T02:28:00.000Z,44.85782,-1.05692,68.95,N,N
2026-07-23T02:28:00.000Z,44.85806,-1.09663,22.03,N,N
2026-07-23T02:28:00.000Z,44.85844,-1.07944,18.64,N,N
2026-07-23T02:28:00.000Z,44.85883,-1.06223,31.02,N,N
